,coef,odds_ratio,pvalue,pr_sq,N,major_city,state,isp,model,intercept,probability_treatment,probability_exposure,odds_directional,is_coef_positive,probability_delta,perc_probability
"C(race_quantile, Treatment('most white'))[T.more white]",-0.43500050942348273,0.6472643373462976,3.4360354033392867e-07,0.026107026613465423,13031,Milwaukee,WI,EarthLink,race_quantile_controls,-1.6912222669404338,0.1556151677514663,0.1065741099642982,-0.6472643373462976,False,-0.04904105778716811,0.6848568266462829
"C(race_quantile, Treatment('most white'))[T.less white]",-0.4810455484202217,0.6181367619087188,6.557820869057394e-08,0.026107026613465423,13031,Milwaukee,WI,EarthLink,race_quantile_controls,-1.6912222669404338,0.1556151677514663,0.10226863797230962,-0.6181367619087188,False,-0.05334652977915669,0.6571893951600098
"C(race_quantile, Treatment('most white'))[T.least white]",-0.3934066980078025,0.6747542705576941,1.417939922374179e-05,0.026107026613465423,13031,Milwaukee,WI,EarthLink,race_quantile_controls,-1.6912222669404338,0.1556151677514663,0.11059980562963996,-0.6747542705576941,False,-0.045015362121826344,0.7107263850158836
ppl_per_sq_mile_standard,0.17463637059869513,1.190813123211324,8.175415368043352e-13,0.026107026613465423,13031,Milwaukee,WI,EarthLink,race_quantile_controls,-1.6912222669404338,0.1556151677514663,0.1799648138152181,1.190813123211324,True,0.024349646063751784,1.156473475019098
n_providers,-0.010271681162390557,0.9897808923943147,0.9216212403451467,0.026107026613465423,13031,Milwaukee,WI,EarthLink,race_quantile_controls,-1.6912222669404338,0.1556151677514663,0.15427024758207986,-0.9897808923943147,False,-0.0013449201693864488,0.9913573966547116
internet_perc_broadband,-0.3780811192886253,0.6851749175095755,2.6022039952923757e-36,0.026107026613465423,13031,Milwaukee,WI,EarthLink,race_quantile_controls,-1.6912222669404338,0.1556151677514663,0.11211636513533024,-0.6851749175095755,False,-0.04349880261613606,0.7204719614118323
"C(race_quantile, Treatment('most white'))[T.more white]",-0.48023973427014977,0.618635066001425,1.3181459973564418e-08,0.021099541335279914,13031,Milwaukee,WI,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.6449018060607448,0.16179917607924305,0.10667710481163506,-0.618635066001425,False,-0.055122071267607986,0.6593179730370734
"C(race_quantile, Treatment('most white'))[T.less white]",-0.4768333859080759,0.6207459456999411,6.625294120116513e-08,0.021099541335279914,13031,Milwaukee,WI,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.6449018060607448,0.16179917607924305,0.10700215511895066,-0.6207459456999411,False,-0.05479702096029239,0.661326946847647
"C(race_quantile, Treatment('most white'))[T.least white]",-0.42635630694621396,0.6528836736844437,2.2651954438276533e-06,0.021099541335279914,13031,Milwaukee,WI,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.6449018060607448,0.16179917607924305,0.11192192683113157,-0.6528836736844437,False,-0.049877249248111474,0.6917336017602246
n_providers,-0.02492098946045515,0.9753869748350523,0.8107293678988897,0.021099541335279914,13031,Milwaukee,WI,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.6449018060607448,0.16179917607924305,0.15844780623199975,-0.9753869748350523,False,-0.0033513698472432962,0.9792868546771714
internet_perc_broadband,-0.4045562439476529,0.667272851535131,3.39137237916178e-42,0.021099541335279914,13031,Milwaukee,WI,EarthLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.6449018060607448,0.16179917607924305,0.11410715376592657,-0.667272851535131,False,-0.04769202231331647,0.7052393994271099
"C(race_quantile, Treatment('most white'))[T.more white]",-0.43282462559558493,0.6486742426891587,1.5137098520476702e-07,0.02610602802637596,13031,Milwaukee,WI,EarthLink,race_quantile_minus_n_providers ,-1.7043520310167108,0.15389771918053857,0.10553561038566336,-0.6486742426891587,False,-0.04836210879487521,0.6857516209311637
"C(race_quantile, Treatment('most white'))[T.less white]",-0.4782851345185758,0.6198454324533832,1.5261151350196314e-08,0.02610602802637596,13031,Milwaukee,WI,EarthLink,race_quantile_minus_n_providers ,-1.7043520310167108,0.15389771918053857,0.10132054900208627,-0.6198454324533832,False,-0.0525771701784523,0.6583629019428571
"C(race_quantile, Treatment('most white'))[T.least white]",-0.3905068272535703,0.6767138105663708,5.229072091897398e-06,0.02610602802637596,13031,Milwaukee,WI,EarthLink,race_quantile_minus_n_providers ,-1.7043520310167108,0.15389771918053857,0.10959751809039484,-0.6767138105663708,False,-0.04430020109014374,0.7121451745611977
ppl_per_sq_mile_standard,0.17469605958953469,1.190884203766269,7.919468601440499e-13,0.02610602802637596,13031,Milwaukee,WI,EarthLink,race_quantile_minus_n_providers ,-1.7043520310167108,0.15389771918053857,0.17804402684820697,1.190884203766269,True,0.0241463076676684,1.1568984114660086
internet_perc_broadband,-0.37801787263824194,0.6852182538984609,2.605013946289983e-36,0.02610602802637596,13031,Milwaukee,WI,EarthLink,race_quantile_minus_n_providers ,-1.7043520310167108,0.15389771918053857,0.11082221937379991,-0.6852182538984609,False,-0.043075499806738665,0.7201030656197934
"C(race_quantile, Treatment('most white'))[T.more white]",-0.18042862142620983,0.8349122734174129,0.027179946765522406,0.009763559392933385,13031,Milwaukee,WI,EarthLink,race_quantile_minus_internet_perc_broadband,-1.9835228538796175,0.12094380033621493,0.10303468861431758,-0.8349122734174129,False,-0.017909111721897353,0.8519220359198956
"C(race_quantile, Treatment('most white'))[T.less white]",-0.03569770231649191,0.9649319460899942,0.6550398387548488,0.009763559392933385,13031,Milwaukee,WI,EarthLink,race_quantile_minus_internet_perc_broadband,-1.9835228538796175,0.12094380033621493,0.11719961108328905,-0.9649319460899942,False,-0.0037441892529258836,0.9690419083696947
"C(race_quantile, Treatment('most white'))[T.least white]",0.12622430424019734,1.1345366211193093,0.10889102206699998,0.009763559392933385,13031,Milwaukee,WI,EarthLink,race_quantile_minus_internet_perc_broadband,-1.9835228538796175,0.12094380033621493,0.13501823882535163,1.1345366211193093,True,0.014074438489136698,1.1163717234782666
ppl_per_sq_mile_standard,0.2115300004546733,1.2355670326454422,1.3067324698442137e-18,0.009763559392933385,13031,Milwaukee,WI,EarthLink,race_quantile_minus_internet_perc_broadband,-1.9835228538796175,0.12094380033621493,0.14529467318604394,1.2355670326454422,True,0.02435087284982901,1.2013403976238166
n_providers,0.018653148204400605,1.018828204932375,0.858070654969215,0.009763559392933385,13031,Milwaukee,WI,EarthLink,race_quantile_minus_internet_perc_broadband,-1.9835228538796175,0.12094380033621493,0.12294099932496966,1.018828204932375,True,0.0019971989887547226,1.0165134466024934
"C(redlining_grade, Treatment('rest'))[T.C]",0.9754097801573791,2.652253829321673,1.159795746728553e-14,0.037154140489177756,13031,Milwaukee,WI,EarthLink,redlining_grade_alone,-3.0819099697950456,0.043859649122806925,0.10846664065548199,2.652253829321673,True,0.06460699153267507,2.4730394069449946
"C(redlining_grade, Treatment('rest'))[T.D]",1.6909185591752862,5.424461105904419,4.7845661354999865e-40,0.037154140489177756,13031,Milwaukee,WI,EarthLink,redlining_grade_alone,-3.0819099697950456,0.043859649122806925,0.1992495309568481,5.424461105904419,True,0.15538988183404118,4.542889305816146
"C(redlining_grade, Treatment('rest'))[T.C]",0.756192433886865,2.1301500726591414,4.177805843830987e-09,0.058593834967710645,13031,Milwaukee,WI,EarthLink,redlining_grade_controls,-3.290763177357143,0.03588942953889944,0.07346989939099012,2.1301500726591414,True,0.03758046985209068,2.0471180605241543
"C(redlining_grade, Treatment('rest'))[T.D]",1.2839354203225173,3.610821902748297,5.313908653916083e-22,0.058593834967710645,13031,Milwaukee,WI,EarthLink,redlining_grade_controls,-3.290763177357143,0.03588942953889944,0.11848791312442468,3.610821902748297,True,0.08259848358552524,3.301471063952112
ppl_per_sq_mile_standard,0.2181847908784945,1.2438168923998794,1.2527488631401994e-15,0.058593834967710645,13031,Milwaukee,WI,EarthLink,redlining_grade_controls,-3.290763177357143,0.03588942953889944,0.04425264817017688,1.2438168923998794,True,0.008363218631277439,1.2330273492425619
n_providers,0.2863696686499357,1.331584609364533,0.014015651211526722,0.058593834967710645,13031,Milwaukee,WI,EarthLink,redlining_grade_controls,-3.290763177357143,0.03588942953889944,0.04722778332787179,1.331584609364533,True,0.011338353788972348,1.3159246032786076
internet_perc_broadband,-0.2893988983197696,0.7487134852758867,1.7369928716630133e-20,0.058593834967710645,13031,Milwaukee,WI,EarthLink,redlining_grade_controls,-3.290763177357143,0.03588942953889944,0.027115441286232334,-0.7487134852758867,False,-0.008773988252667106,0.7555272300119106
"C(redlining_grade, Treatment('rest'))[T.C]",0.7717026588114517,2.1634467312371237,1.956957217925298e-09,0.04991515481404041,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-3.2502293339276873,0.03731864742695564,0.07737731743040244,2.1634467312371237,True,0.040058670003446796,2.0734223442008246
"C(redlining_grade, Treatment('rest'))[T.D]",1.4147488343519183,4.115452675813937,5.4071523607150064e-27,0.04991515481404041,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-3.2502293339276873,0.03731864742695564,0.13758668323228718,4.115452675813937,True,0.10026803580533153,3.686807875381542
n_providers,0.2685797456362542,1.3081052885598496,0.020258600499365377,0.04991515481404041,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-3.2502293339276873,0.03731864742695564,0.0482618023522007,1.3081052885598496,True,0.010943154925245058,1.2932355720197057
internet_perc_broadband,-0.2945310811243396,0.7448807942492248,2.5066222841501757e-21,0.04991515481404041,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_ppl_per_sq_mile_standard,-3.2502293339276873,0.03731864742695564,0.028065143652465218,-0.7448807942492248,False,-0.009253503774490423,0.752040751407123
"C(redlining_grade, Treatment('rest'))[T.C]",0.7786701671666617,2.178573200117928,1.302092146967592e-09,0.05777791532959298,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_n_providers ,-2.9963975289492413,0.04758888638443967,0.09816982300091903,2.178573200117928,True,0.05058093661647936,2.062872877668724
"C(redlining_grade, Treatment('rest'))[T.D]",1.3148505396948564,3.724194324432761,3.291296217631152e-23,0.05777791532959298,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_n_providers ,-2.9963975289492413,0.04758888638443967,0.15689073065810005,3.724194324432761,True,0.10930184427366038,3.296793486417855
ppl_per_sq_mile_standard,0.21694826441129908,1.2422798303968534,1.747073790592445e-15,0.05777791532959298,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_n_providers ,-2.9963975289492413,0.04758888638443967,0.058444854624754176,1.2422798303968534,True,0.010855968240314505,1.2281198209307989
internet_perc_broadband,-0.27030534839314335,0.7631464332191286,2.71536905129708e-19,0.05777791532959298,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_n_providers ,-2.9963975289492413,0.04758888638443967,0.03673130944005077,-0.7631464332191286,False,-0.010857576944388901,0.7718463748725365
"C(redlining_grade, Treatment('rest'))[T.C]",0.9538597608573736,2.595709165684865,4.859236798287144e-14,0.04637727472348219,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_internet_perc_broadband,-3.1097473145005314,0.042706973588196535,0.1037823337268521,2.595709165684865,True,0.06107536013865556,2.430102744520762
"C(redlining_grade, Treatment('rest'))[T.D]",1.55383755007552,4.72958542218368,3.302499730799738e-33,0.04637727472348219,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_internet_perc_broadband,-3.1097473145005314,0.042706973588196535,0.17423435287939879,4.72958542218368,True,0.13152737929120226,4.079763519641067
ppl_per_sq_mile_standard,0.22033127621152446,1.2464895945481873,2.0180521086564436e-16,0.04637727472348219,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_internet_perc_broadband,-3.1097473145005314,0.042706973588196535,0.052679252936392994,1.2464895945481873,True,0.009972279348196458,1.2335047068507945
n_providers,0.01011525681798482,1.01016658896151,0.9283247112677854,0.04637727472348219,13031,Milwaukee,WI,EarthLink,redlining_grade_minus_internet_perc_broadband,-3.1097473145005314,0.042706973588196535,0.04312243475262778,1.01016658896151,True,0.0004154611644312453,1.0097281808923606
"C(income_level, Treatment('Upper Income'))[T.Low]",0.01271349388399652,1.0127946539252273,0.8634438392815393,0.004347860646555346,8245,Nashville,TN,EarthLink,income_level_alone,-1.1325608206825273,0.2436888201957755,0.24603960396039645,1.0127946539252273,True,0.002350783764620945,1.0096466623406537
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.022806355461175706,1.0230684087541646,0.7603128287556933,0.004347860646555346,8245,Nashville,TN,EarthLink,income_level_alone,-1.1325608206825273,0.2436888201957755,0.24791666666666665,1.0230684087541646,True,0.004227846470891139,1.017349365750528
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.37868953683443984,0.6847581718583494,1.6160888045871007e-06,0.004347860646555346,8245,Nashville,TN,EarthLink,income_level_alone,-1.1325608206825273,0.2436888201957755,0.1807535641547862,-0.6847581718583494,False,-0.06293525604098932,0.7417392558656233
"C(income_level, Treatment('Upper Income'))[T.Low]",0.6771542871449306,1.968268627729145,3.4996458406019535e-11,0.04563918164632619,8245,Nashville,TN,EarthLink,income_level_controls,-1.8354012478551747,0.1375960872411284,0.2389859674483419,1.968268627729145,True,0.10138988020721351,1.736866012981417
